Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
8.04,5.450659872653388,-10.489441428426316,14.955602982078002,-0.20466306105764043,0.06386095568310442,1.035852964559528
8.05,6.595641254707622,-10.355413595783345,15.831604290428343,-0.2103829020653649,0.072375749774185,1.0387529903570698
8.06,7.013867987074737,-9.579462985745083,15.979959350713482,-0.21610274307308933,0.07521401447121186,1.035852964559528
8.07,6.97273093143207,-8.33088791322897,15.351216476171704,-0.21610274307308933,0.08656707325931931,1.030052912964444
8.08,6.698483893814289,-7.442071759912417,14.899086768636044,-0.21896266357695154,0.08940533795634617,1.0211715839594717
8.09,5.999153947888948,-6.990609586799247,14.517602327902832,-0.23040234559240044,0.09224360265337304,1.0124715065668457
8.1,4.703336695144936,-6.581471992415436,13.917117560082033,-0.22754242508853822,0.08940533795634617,1.0066714549717617
8.11,3.613204720614258,-5.812575478832068,13.578020279430287,-0.22754242508853822,0.08940533795634617,1.0066714549717617
8.12,3.6817664800187035,-5.7349804178282415,13.161213205295851,-0.2361221866001249,0.0950818673503999,1.0095714807693037
8.13,4.8061793342516035,-6.941230911614993,11.960243669654254,-0.23898210710398712,0.10075839674445362,1.0095714807693037
8.14,6.0197224757102825,-8.408482974232797,10.589725493686785,-0.2361221866001249,0.10359666144148048,1.0066714549717617
8.15,6.3145380411493965,-9.283190934639565,9.855014718941337,-0.2361221866001249,0.10643492613850736,1.0066714549717617
8.16,5.546646335819611,-9.44543515310211,9.530046491650083,-0.23898210710398712,0.10927319083553422,1.0095714807693037
8.17,4.099993212385819,-9.008081172898727,9.551240071690817,-0.2361221866001249,0.11211145553256108,1.0153715323643877
8.18,2.756182728058694,-8.210968273495785,9.982176199185743,-0.2332622660962627,0.11494972022958794,1.035852964559528
8.19,1.9814348467884642,-6.99766368325414,10.349531586558467,-0.22754242508853822,0.12062624962364167,1.0474530677496958
8.2,2.180263949061355,-6.101793433482692,10.278886319756019,-0.2218225840808138,0.12346451432066853,1.0677532483324899
8.21,2.6670524408329155,-5.029570772338913,9.819692085540115,-0.21896266357695154,0.1263027790176954,1.0764533257251157
8.22,3.140128580723587,-3.329533526709631,9.303981637882252,-0.2103829020653649,0.13481757310877598,1.0880534289152837
8.23,3.716047359720926,-1.5025225448922699,8.68230329002072,-0.20752298156150265,0.1404941025028297,1.0909534547128257
8.24,4.5113637688124895,0.33859662983487776,7.848689141751847,-0.20466306105764043,0.14900889659391028,1.0880534289152837
8.25,5.622064271164501,1.2415209760612185,7.1987526871693355,-0.19608329954605375,0.15184716129093714,1.0851534031177417
